Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,HybridPresent,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,9409.6022,NA,7.07820000000000,6.94210000000000,0.25250000000000,0.21270000000000,6.2179,9402.7270,7.1277,6.8752,0.2525,0.0000,7.1201,0.1870,6.9331,3.5671,9402.7270,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9409.9693,NA,7.08610000000000,6.94570000000000,0.08020000000000,1.11230000000000,12.7965,9402.9568,7.0927,7.0125,0.0802,7.3124,0.8124,0.3218,0.4906,0.1022,9402.9568,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,9416.4860,NA,6.88380000000000,6.94570000000000,0.18910000000000,0.15790000000000,6.2798,9409.8547,6.8204,6.6313,0.1891,0.0000,6.8290,0.2000,6.6290,0.1820,9409.8547,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9417.0256,NA,7.05630000000000,6.94260000000000,0.07460000000000,0.48690000000000,12.6828,9410.0495,7.0507,6.9761,0.0746,7.1438,0.3192,0.2365,0.0827,0.1501,9410.0495,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,9423.3256,NA,6.83960000000000,6.94260000000000,0.23570000000000,0.13400000000000,6.3828,9416.6751,6.8862,6.6505,0.2357,0.0000,6.8157,0.1978,6.6179,-0.1222,9416.6751,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9423.8272,NA,6.80160000000000,6.93700000000000,0.06780000000000,0.30680000000000,12.8182,9417.1002,6.7948,6.7270,0.0678,6.8359,0.1979,0.1979,0.0000,0.1137,9417.1002,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,9430.4242,NA,7.09860000000000,6.93700000000000,0.20660000000000,0.20240000000000,6.2212,9423.5613,7.0695,6.8629,0.2066,0.0000,7.1670,0.2252,6.9418,-0.0508,9423.5613,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9430.8302,NA,7.00300000000000,6.98060000000000,0.10710000000000,0.32970000000000,12.7958,9423.8950,7.0423,6.9352,0.1071,7.0665,0.1984,0.1984,0.0000,-0.1858,9423.8950,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,9437.2899,NA,6.86570000000000,6.98060000000000,0.16510000000000,0.17650000000000,6.3361,9430.6308,6.8242,6.6591,0.1651,0.0000,6.8398,0.1993,6.6405,0.0889,9430.6308,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9437.6678,NA,6.83760000000000,6.90900000000000,0.08070000000000,0.36820000000000,12.8672,9430.9373,6.8112,6.7305,0.0807,6.8962,0.2025,0.2025,0.0000,0.1333,9430.9373,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9445.2524,NA,7.58460000000000,NA,0.07310000000000,0.33680000000000,NA,9437.7485,7.5770,7.5039,0.0731,0.4628,7.3779,0.2375,7.1404,NA,NA,NA,NA,NA
